Time,P_grid,P_charge,P_discharge,Battery_SoC,Cost
32571,9.76234398768268,0.0,0.0,0.0,0.976234398768268
32572,11.4688347406024,0.0,0.0,0.0,1.14688347406024
32573,11.3941160232789,0.0,0.0,0.0,1.13941160232789
32574,13.8793635383349,0.0,0.0,0.0,1.3879363538334901
32575,18.6855792593141,0.604746061703545,0.0,0.574508758618367,1.86855792593141
32576,29.3883510754131,1.05478964250618,0.574508758618367,0.971812857295696,2.93883510754131
32577,25.7384286077389,1.89862135651113,0.971812857295696,1.75254224356475,2.5738428607738904
32578,25.1017805228386,3.76911498922209,1.75254224356475,3.48842017431021,2.51017805228386
32579,12.1740955001982,4.65513828892728,3.48842017431021,4.23878031267512,1.21740955001982
32580,26.2063585710333,5.25988435063083,4.23878031267512,4.77379643243218,2.62063585710333
32581,28.3656986035418,6.72252598823941,4.77379643243218,6.13514724501521,2.8365698603541802
32582,7.82057571884965,8.63521120665061,5.36193553310716,8.69445522490471,0.782057571884965
32583,5.43082760800772,9.63374540155647,8.69445522490471,8.69445522490471,0.543082760800772
32584,2.95885203450589,9.05712706365309,8.42758443005456,8.42758443005456,0.295885203450589
32585,2.2987011277886,7.63667701174476,7.64015703161614,7.64015703161614,0.22987011277886002
32586,0.0,10.7588543535631,4.38260436040002,13.2478009197116,0.0
32587,0.0,18.3111481939073,4.22287715095289,26.1982578608152,0.0
32588,0.0,23.1631805494358,11.095096128019,36.5242308269697,0.0
32589,0.0,25.3571430058486,15.2237269891014,44.5885409045245,0.0
32590,0.0,21.8130498070279,11.2769475076866,53.4404671604783,0.0
32591,0.0,17.2704224133012,21.5835875438403,47.127802617493,0.0
32592,0.0,13.7544569382806,21.61559981435,37.441273746386,0.0
32593,0.0,14.5842247903855,16.2077456261306,34.235502427641,0.0
32594,0.0,13.9513510048818,0.0,47.4892858822787,0.0
32595,0.0,21.2926869167248,23.5590843807823,42.9183022628701,0.0
32596,0.0,18.592425431909,4.25772436508083,56.0992913020459,0.0
32597,0.0,15.7937169137926,0.0,71.1033223701489,0.0
32598,0.0,11.5604944818678,16.7819848649731,64.4205449016358,0.0
32599,0.0,12.6152841243739,25.5940259633214,49.4639848584001,0.0
32600,0.0,8.50863644954987,20.693670935749,35.7643779741578,0.0
32601,2.04134497692828,7.96014583544666,21.107790098431,21.107790098431,0.20413449769282802
32602,13.3639381727461,6.42718488833768,13.2579153616586,13.2579153616586,1.33639381727461
32603,9.64237015295674,5.38645910773157,8.95194817348892,8.95194817348892,0.9642370152956741
32604,19.4546123931105,4.52856353182654,6.45711761655791,6.45711761655791,1.9454612393110502
32605,24.6926450839415,4.35979718902556,5.16357881991055,5.16357881991055,2.4692645083941502
32606,18.8391670137603,3.17843278941863,3.98663357505915,3.98663357505915,1.88391670137603
32607,17.9480211692607,3.09404961801813,3.37419573157311,3.37419573157311,1.79480211692607
32608,17.304484982,2.53149514201484,2.81546682598095,2.81546682598095,1.7304484982000004
32609,18.4631953944525,1.85642977081088,2.23083146299421,2.23083146299421,1.8463195394452503
32610,37.871759738055,1.25168370910734,1.66612022426353,1.66612022426353,3.7871759738054998
32611,42.3844653114826,0.68912923310404,1.1306427415009,1.1306427415009,4.23844653114826
32612,56.8415076457972,0.112510895200659,0.60289830120228,0.60289830120228,5.68415076457972
32613,44.1685611307169,0.0,0.293719685201111,0.293719685201111,4.416856113071691
32614,53.4242953454474,0.0,0.143094205610797,0.143094205610797,5.34242953454474
32615,54.899971992998,0.0,0.0697125617078244,0.0697125617078244,5.4899971992998005
32616,45.920909935323,0.0,0.0339625300627863,0.0339625300627863,4.592090993532301
32617,58.5287634414538,0.0,0.0165458479793061,0.0165458479793061,5.85287634414538
32618,33.5968486128576,0.0,0.00806079773350812,0.00806079773350812,3.35968486128576
32619,31.9042791984645,0.0,0.00392705530606806,0.00392705530606806,3.1904279198464502
32620,29.9531856992416,0.0,0.00191318079013572,0.00191318079013572,2.9953185699241605
32621,31.8724280046149,0.0,0.000932062436219967,0.000932062436219967,3.1872428004614903
32622,43.5959890061342,0.0,0.000454081699696907,0.000454081699696907,4.3595989006134195
32623,51.0633310834398,0.0,0.000221219289595929,0.000221219289595929,5.10633310834398
32624,65.7876002967178,0.0,0.000107773500059555,0.000107773500059555,6.5787600296717805
32625,67.6187465453795,0.0,5.25050384905525e-05,5.25050384905525e-05,6.76187465453795
32626,68.9909195323738,0.0,2.55793777261666e-05,2.55793777261666e-05,6.89909195323738
32627,64.1595874277049,0.0,1.24617481230043e-05,1.24617481230043e-05,6.415958742770491
32628,59.6308305565121,0.0,6.07110805992515e-06,6.07110805992515e-06,5.963083055651211
32629,91.5687582577292,0.0,2.95771931124559e-06,2.95771931124559e-06,9.15687582577292
32630,76.6551438497422,0.0,1.44094017727349e-06,1.44094017727349e-06,7.66551438497422
32631,92.046117886647,0.0,7.01996496620419e-07,7.01996496620419e-07,9.2046117886647
32632,68.8425870693647,0.0,3.41998293225332e-07,3.41998293225332e-07,6.88425870693647
32633,60.1511262594974,0.0,1.66614553109777e-07,1.66614553109777e-07,6.01511262594974
32634,82.7082990530832,0.0,8.11711925406607e-08,8.11711925406607e-08,8.27082990530832
32635,83.4330721829166,0.0,3.95449399557065e-08,3.95449399557065e-08,8.343307218291661
32636,135.924177949833,0.0,3.75676929579212e-08,0.0,13.5924177949833
32637,98.4176806396951,0.0,0.0,0.0,9.84176806396951
32638,72.2182633071908,0.0,0.0,0.0,7.22182633071908
32639,67.2310798196108,0.0,0.0,0.0,6.72310798196108
32640,51.1614775661331,0.0,0.0,0.0,5.1161477566133104
32641,60.5557190349461,0.0,0.0,0.0,6.05557190349461
32642,53.6453917633365,0.0,0.0,0.0,5.3645391763336505
32643,50.379931033532,0.0,0.0,0.0,5.037993103353201
32644,56.7487894271603,0.0,0.0,0.0,5.67487894271603
32645,71.3377280933317,0.0,0.0,0.0,7.133772809333171
32646,83.3622323279058,0.0,0.0,0.0,8.33622323279058
32647,82.8273301221732,0.0,0.0,0.0,8.282733012217319
32648,57.0982780339051,0.0,0.0,0.0,5.70982780339051
32649,48.0733873590465,0.0,0.0,0.0,4.807338735904651
32650,58.2458715323852,0.0,0.0,0.0,5.824587153238521
32651,56.4853652122735,0.0,0.0,0.0,5.64853652122735
32652,59.9020412443533,0.0,0.0,0.0,5.99020412443533
32653,46.0153558846745,0.0,0.0,0.0,4.60153558846745
32654,31.2537215099316,0.0,0.0,0.0,3.1253721509931602
32655,23.6986136758474,0.0,0.0,0.0,2.36986136758474
32656,28.4070065537276,0.0,0.0,0.0,2.8407006553727605
32657,36.5412809978258,0.0,0.0,0.0,3.6541280997825805
32658,23.3120706016062,0.0,0.0,0.0,2.33120706016062
32659,22.0495246208238,0.0,0.0,0.0,2.20495246208238
32660,8.54894359979517,0.0,0.0,0.0,0.854894359979517
32661,10.7191162823348,0.0,0.0,0.0,1.0719116282334802
32662,9.57517556104667,0.0,0.0,0.0,0.957517556104667
32663,8.07524540539967,0.0,0.0,0.0,0.807524540539967
32664,9.85544805836141,0.0,0.0,0.0,0.9855448058361411
32665,8.48586741882558,0.0,0.0,0.0,0.848586741882558
32666,7.67705527761955,0.0,0.0,0.0,0.767705527761955
32667,11.0188456248073,0.0,0.0,0.0,1.10188456248073
32668,14.4156306645625,0.0,0.0,0.0,1.44156306645625
32669,14.6472281299909,0.0,0.0,0.0,1.4647228129990901
32670,17.5179935524617,0.0,0.0,0.0,1.7517993552461701
32671,30.5111241388826,0.661001509303874,0.0,0.627951433838681,3.0511124138882604
32672,35.3337765685325,1.91268521841121,0.627951433838681,1.78400088202546,3.5333776568532502
32673,29.989852312752,3.10811347991822,1.78400088202546,2.85881302265781,2.9989852312752
